,custid,region,townsize,gender,age,agecat,birthmonth,ed,edcat,jobcat,union,employ,empcat,retire,income,lninc,inccat,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,carditems,cardspent,card2items,card2spent,active,bfast,tenure,churn,longmon,lnlongmon,longten,lnlongten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,lnequipmon,equipten,lnequipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,filter_$
1079,9380-CEFWSG-TR8,Zone 3,"10,000-49,999",Female,21.0,18-24,October,16.0,Some college,Managerial and Professional,No,0.0,Less than 2,No,29.0,3.367295829986474,$25 - $49,2.1,0.205842,-1.5806463947713583,0.403158,-0.9084267343173689,No,Highly dissatisfied,Married,14.0,High school degree,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Condominium/Townhouse,2.0,Less than 3,0.0,,,,,,Yes,Carpool,Multiple occupancy,22.0,No,No,Yes,No,No,No,No,No,No,No,Prices,Slightly conservative,No,No,No,Other,None,None,No,3.0,2 to 5,Mastercard,Gold,Airline miles,No,3.0,2 to 5,14.0,346.26,7.0,224.92000000000002,Yes,Cereal,28.0,Yes,4.6,1.5260563034950492,165.8,5.110782242701195,Yes,21.5,3.068052935133617,625.55,6.438631262763409,Yes,40.2,3.6938669956249757,1102.1,7.004972729697496,No,0.0,,0.0,,Yes,27.85,3.326832966373293,702.55,6.55471657305235,Yes,Yes,No,Cable modem,Yes,Yes,Yes,No,Yes,Yes,27.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,1.0
1080,5500-UWXWAH-7JA,Zone 4,"10,000-49,999",Female,67.0,>65,June,11.0,Did not complete high school,Sales and Office,No,3.0,2 to 5,Yes,11.0,2.3978952727983707,Under $25,11.700000000000001,0.9588150000000001,-0.04205713198858784,0.32818500000000006,-1.114177805209721,No,Neutral,Unmarried,,,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,Rent,Multiple-Family,11.0,8 to 15,5.0,Own,Import,5.0,Economy,No,Yes,Car,Single occupancy,25.0,Yes,No,No,No,No,No,No,Yes,No,No,,Liberal,Yes,No,No,Visa,Gold,Cash back,No,2.0,2 to 5,Mastercard,Gold,Cash back,No,2.0,2 to 5,9.0,313.06,2.0,84.68,Yes,Oatmeal,5.0,No,2.45,0.8960880245566357,20.55,3.022860940942244,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,Dial-up,No,No,No,No,No,No,0.0,No,No,Yes,No,Yes,No,No,No,No,No,No,No,1.0
1081,2167-LOKFNB-F1W,Zone 1,"> 250,000",Male,64.0,50-64,April,15.0,Some college,Managerial and Professional,No,18.0,More than 15,No,69.0,4.23410650459726,$50 - $74,18.2,1.532076,0.42662367844303717,11.025924,2.400249227344897,No,Highly dissatisfied,Unmarried,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,17.0,16 to 25,4.0,Own,Domestic,35.0,Standard,No,Yes,Car,Single occupancy,15.0,Yes,No,No,Yes,No,No,No,Yes,No,No,,Moderate,No,Yes,No,Mastercard,Platinum,Airline miles,No,10.0,6 to 10,Visa,Platinum,Airline miles,No,6.0,6 to 10,12.0,331.88,6.0,267.63,No,Oatmeal,34.0,No,14.8,2.6946271807700692,516.8,6.247655952468392,No,0.0,,0.0,,Yes,32.45,3.479700443150099,1182.45,7.075343836174027,No,0.0,,0.0,,No,0.0,,0.0,,Yes,No,Yes,Cable modem,No,No,No,No,Yes,Yes,23.0,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,1.0
1082,5400-HITPYS-IVV,Zone 4,"2,500-9,999",Male,53.0,50-64,September,15.0,Some college,"Operation, Fabrication, General Labor",Yes,23.0,More than 15,No,83.0,4.418840607796598,$75 - $124,19.6,14.31584,2.6613666165350933,1.952160000000001,0.6689364518448876,Yes,Neutral,Unmarried,,,1.0,5.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,Own,Single-family,27.0,More than 25,3.0,Lease,Domestic,32.2,Standard,Yes,No,Car,Single occupancy,39.0,Yes,No,No,No,No,No,No,Yes,No,No,,Moderate,No,No,Yes,Other,Platinum,Other,No,35.0,More than 15,Mastercard,Gold,Cash back,No,27.0,More than 15,8.0,343.90000000000003,3.0,91.76,Yes,Cereal,60.0,No,20.55,3.022860940942244,1214.25,7.101881881225855,Yes,48.0,3.871201010907891,2817.3,7.943534258478677,Yes,43.9,3.7819143200811256,2593.25,7.8606671943119375,Yes,8.0,2.0794415416798357,455.0,6.12029741895095,Yes,40.3,3.696351468952637,2323.8,7.750959055748762,Yes,Yes,No,Other,Yes,Yes,Yes,Yes,Yes,Yes,11.0,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,1.0
1083,0587-AGUSYJ-NOR,Zone 2,"50,000-249,999",Male,69.0,>65,April,16.0,Some college,Service,Yes,28.0,More than 15,Yes,60.0,4.0943445622221,$50 - $74,15.4,1.2566400000000002,0.2284414924075079,7.98336,2.0773593754755115,No,Highly satisfied,Unmarried,,,1.0,8.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,Own,Single-family,5.0,4 to 7,1.0,Own,Import,35.1,Standard,No,Yes,Bus,Public transportation,33.0,No,No,No,Yes,No,No,No,No,No,No,,Slightly liberal,No,Yes,Yes,Visa,Platinum,None,No,6.0,6 to 10,Mastercard,Platinum,Airline miles,Yes,6.0,6 to 10,11.0,464.51,2.0,72.27,No,Energy bar,19.0,No,4.9,1.589235205116581,108.8,4.689511334421843,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,Yes,No,No,None,No,No,No,No,No,Yes,22.0,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,1.0
1084,1727-IMJADL-GHZ,Zone 2,"> 250,000",Female,71.0,>65,September,18.0,College degree,"Precision Production, Craft, Repair",No,25.0,More than 15,Yes,20.0,2.995732273553991,Under $25,14.399999999999999,0.29952,-1.2055740856929098,2.5804799999999997,0.9479754281406478,No,Neutral,Unmarried,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,35.0,More than 25,2.0,Lease,Import,8.5,Economy,No,Yes,Car,Single occupancy,21.0,Yes,No,No,No,No,No,No,No,No,No,,Conservative,No,No,Yes,Visa,None,Other,No,39.0,More than 15,Other,None,Cash back,No,28.0,More than 15,8.0,164.29,5.0,107.37,Yes,Oatmeal,69.0,No,8.85,2.180417459019838,625.2,6.438071598547322,No,0.0,,0.0,,No,0.0,,0.0,,Yes,40.25,3.6951100038645723,2660.0,7.886081401775745,No,0.0,,0.0,,Yes,No,No,Dial-up,No,No,No,No,No,Yes,13.0,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,1.0
1085,5245-GTQIJJ-C89,Zone 1,"> 250,000",Male,25.0,25-34,July,16.0,Some college,"Operation, Fabrication, General Labor",Yes,1.0,Less than 2,No,29.0,3.367295829986474,$25 - $49,13.900000000000002,0.49581300000000006,-0.7015564394746907,3.5351870000000005,1.2627661975250748,No,Somewhat dissatisfied,Married,17.0,College degree,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,2.0,Less than 3,0.0,,,,,,No,Telecommute,Telecommute,28.0,No,No,No,No,No,No,No,No,No,Yes,,Moderate,No,No,No,American Express,Platinum,None,No,5.0,2 to 5,Discover,None,Other,No,3.0,2 to 5,10.0,277.16,4.0,134.3,Yes,Energy bar,9.0,Yes,6.0,1.791759469228055,62.65,4.137563681342077,Yes,27.25,3.305053521109253,265.5,5.581614840681993,No,0.0,,0.0,,Yes,25.5,3.2386784521643803,200.0,5.298317366548036,No,0.0,,0.0,,No,No,No,None,Yes,Yes,Yes,Yes,No,Yes,22.0,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,1.0
1086,0644-DTJAYD-9JK,Zone 3,"2,500-9,999",Female,39.0,35-49,January,18.0,College degree,"Operation, Fabrication, General Labor",No,6.0,6 to 10,No,38.0,3.6375861597263857,$25 - $49,15.6,3.539016,1.263848722404251,2.3889839999999998,0.8708681709583316,Yes,Highly satisfied,Married,15.0,Some college,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Single-family,19.0,16 to 25,0.0,,,,,,No,Walk,Non-motorized,25.0,No,No,No,No,No,No,No,Yes,No,No,,Slightly conservative,No,No,No,Discover,Other,Other,No,4.0,2 to 5,Visa,None,Other,No,3.0,2 to 5,5.0,91.36,9.0,191.08,No,Oatmeal,7.0,Yes,1.85,0.6151856390902335,11.1,2.4069451083182885,Yes,22.75,3.1245651453969594,187.35,5.232978525239696,Yes,36.65,3.6014134283326604,205.65,5.326175694676433,Yes,34.25,3.5336865647082343,220.0,5.393627546352362,Yes,29.8,3.3945083935113587,167.45,5.120684799240213,No,Yes,Yes,Dial-up,Yes,Yes,Yes,Yes,No,Yes,23.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,1.0
1087,3021-BRYKZT-9EP,Zone 4,"2,500-9,999",Female,41.0,35-49,May,14.0,High school degree,Managerial and Professional,No,8.0,6 to 10,No,37.0,3.6109179126442243,$25 - $49,18.3,0.690642,-0.3701336791943577,6.080358,1.805063575823571,No,Neutral,Married,11.0,Did not complete high school,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Multiple-Family,11.0,8 to 15,5.0,Own,Domestic,26.3,Standard,Yes,No,Car,Single occupancy,28.0,Yes,No,No,Yes,No,No,No,No,No,No,,Extremely liberal,Yes,No,Yes,Discover,Other,Other,Yes,3.0,2 to 5,Visa,Platinum,None,Yes,3.0,2 to 5,9.0,293.23,6.0,250.28,No,Energy bar,8.0,Yes,3.3,1.1939224684724346,33.1,3.4995332823830174,Yes,20.5,3.0204248861443626,180.55,5.196007747723467,Yes,25.0,3.2188758248682006,151.65,5.02157523413459,No,0.0,,0.0,,No,0.0,,0.0,,No,Yes,No,None,No,No,Yes,No,No,Yes,24.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,1.0
1088,4658-VETXPI-KJJ,Zone 4,"2,500-9,999",Female,53.0,50-64,October,20.0,Post-undergraduate degree,Managerial and Professional,No,8.0,6 to 10,No,88.0,4.477336814478207,$75 - $124,12.9,2.508792,0.9198013623933573,8.843208,2.179649706746353,No,Somewhat dissatisfied,Married,15.0,Some college,2.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,Rent,Multiple-Family,25.0,16 to 25,0.0,,,,,,No,Walk,Non-motorized,21.0,Yes,No,No,No,No,No,No,Yes,No,No,,Slightly conservative,Yes,No,No,Discover,Other,Other,No,35.0,More than 15,Mastercard,Platinum,Other,No,25.0,More than 15,9.0,159.43,0.0,0.0,No,Oatmeal,71.0,No,22.05,3.093312601892855,1553.45,7.348233542927307,Yes,45.25,3.8122026701459353,3242.35,8.084053654519156,Yes,60.55,4.1034694699991014,4268.95,8.35912317434456,Yes,16.25,2.7880929087757464,1155.0,7.051855622955894,Yes,79.3,4.373238128640803,5477.95,8.608486222362602,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,23.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,1.0
1089,7254-GKAZNV-X3I,Zone 1,"> 250,000",Male,21.0,18-24,January,15.0,Some college,Sales and Office,No,0.0,Less than 2,No,44.0,3.784189633918261,$25 - $49,8.3,1.29646,0.2596374732260007,2.3555400000000004,0.8567700005463577,Yes,Highly dissatisfied,Unmarried,,,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,0.0,Less than 3,1.0,Own,Import,22.0,Standard,Yes,No,Car,Single occupancy,29.0,Yes,No,No,No,No,No,No,No,No,No,Prices,Moderate,Yes,No,Yes,Mastercard,Gold,Other,Yes,3.0,2 to 5,American Express,None,Other,No,2.0,2 to 5,12.0,316.23,6.0,137.67000000000002,No,Energy bar,5.0,No,6.0,1.791759469228055,43.35,3.769306703226551,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,Cable modem,No,No,No,No,Yes,Yes,18.0,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,1.0
1090,6446-TPSGXP-7M9,Zone 3,"50,000-249,999",Female,54.0,50-64,February,14.0,High school degree,Managerial and Professional,No,12.0,11 to 15,No,90.0,4.499809670330265,$75 - $124,3.1,1.30572,0.2667546127687839,1.48428,0.3949298061927816,No,Somewhat satisfied,Unmarried,,,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,19.0,16 to 25,3.0,Own,Import,36.4,Standard,No,No,Car,Single occupancy,31.0,Yes,No,No,Yes,No,No,No,Yes,No,No,,Liberal,No,No,Yes,Visa,Other,None,No,8.0,6 to 10,American Express,Other,Airline miles,Yes,5.0,2 to 5,14.0,510.15000000000003,6.0,341.7,No,Oatmeal,12.0,Yes,9.35,2.2353763433005955,127.95,4.851639562605798,Yes,42.0,3.7376696182833684,556.5,6.3216671707156,No,0.0,,0.0,,Yes,9.5,2.2512917986064953,80.0,4.382026634673881,Yes,39.3,3.6712245188752153,456.9,6.124464548569226,No,Yes,Yes,None,Yes,Yes,Yes,Yes,Yes,Yes,17.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,1.0
1091,9122-PFMHXH-M31,Zone 1,"10,000-49,999",Male,47.0,35-49,May,10.0,Did not complete high school,Sales and Office,No,5.0,2 to 5,No,29.0,3.367295829986474,$25 - $49,5.800000000000001,0.3801320000000001,-0.9672367181590946,1.301868,0.2638001561583464,No,Highly dissatisfied,Married,11.0,Did not complete high school,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Rent,Multiple-Family,17.0,16 to 25,2.0,Own,Import,13.3,Economy,No,No,Car,Single occupancy,27.0,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Prices,Moderate,No,No,No,Mastercard,None,Airline miles,Yes,29.0,More than 15,Discover,Platinum,None,Yes,22.0,More than 15,13.0,196.6,5.0,90.58,No,Energy bar,60.0,No,9.7,2.272125885509337,637.7,6.457867953321226,No,0.0,,0.0,,No,0.0,,0.0,,Yes,25.5,3.2386784521643803,1465.0,7.289610521451167,No,0.0,,0.0,,No,No,No,None,No,No,No,No,No,Yes,18.0,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,0.0
1092,4051-HMTRTW-XKC,Zone 5,"< 2,500",Female,50.0,50-64,March,11.0,Did not complete high school,"Operation, Fabrication, General Labor",No,12.0,11 to 15,No,35.0,3.5553480614894135,$25 - $49,1.7000000000000002,0.03332000000000001,-3.4015974616834947,0.5616800000000001,-0.5768229862731435,No,Highly satisfied,Married,15.0,Some college,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,Own,Single-family,21.0,16 to 25,2.0,Own,Import,22.1,Standard,Yes,No,Car,Single occupancy,25.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,Slightly conservative,No,Yes,Yes,American Express,Other,Cash back,No,20.0,More than 15,Mastercard,Other,Cash back,No,15.0,11 to 15,10.0,312.65000000000003,5.0,250.47,No,Cereal,44.0,No,6.05,1.80005827204275,302.15,5.710923582807568,No,0.0,,0.0,,No,0.0,,0.0,,Yes,8.5,2.1400661634962708,360.0,5.886104031450156,No,0.0,,0.0,,Yes,No,No,Dial-up,No,No,No,No,No,Yes,19.0,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,1.0
1093,4420-KFHEEQ-C35,Zone 2,"50,000-249,999",Female,48.0,35-49,January,17.0,College degree,Sales and Office,No,7.0,6 to 10,No,91.0,4.51085950651685,$75 - $124,3.0,0.88452,-0.12271015399293933,1.84548,0.6127394062576954,No,Somewhat satisfied,Unmarried,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Single-family,28.0,More than 25,3.0,Own,Domestic,56.7,Luxury,No,Yes,Car,Single occupancy,25.0,Yes,No,Yes,No,No,No,No,No,No,No,,Moderate,No,No,No,Visa,Other,None,No,13.0,11 to 15,American Express,Gold,Airline miles,Yes,10.0,6 to 10,13.0,523.8100000000001,4.0,146.1,No,Cereal,30.0,No,12.05,2.489064659936664,330.8,5.801513963149536,Yes,38.0,3.6375861597263857,1122.1,7.02295720867082,No,0.0,,0.0,,Yes,15.0,2.70805020110221,455.0,6.12029741895095,No,0.0,,0.0,,Yes,Yes,No,Cable modem,Yes,Yes,Yes,Yes,No,Yes,15.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,0.0
1094,0331-DSSQNF-CN0,Zone 3,"2,500-9,999",Female,29.0,25-34,March,19.0,College degree,Sales and Office,No,0.0,Less than 2,No,24.0,3.1780538303479458,Under $25,14.2,0.8145119999999998,-0.20516611808355734,2.593488,0.953003687846618,No,Neutral,Married,12.0,High school degree,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Own,Multiple-Family,4.0,4 to 7,1.0,Lease,Domestic,8.9,Economy,No,Yes,Bus,Public transportation,29.0,No,No,No,Yes,Yes,No,No,Yes,No,No,,Moderate,Yes,No,No,Discover,Other,Cash back,No,5.0,2 to 5,Visa,None,Airline miles,No,5.0,2 to 5,9.0,188.09,9.0,296.83,Yes,Energy bar,13.0,No,6.7,1.9021075263969205,78.8,4.366912996863833,Yes,14.5,2.6741486494265287,191.8,5.256453162449338,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,None,No,Yes,No,No,No,Yes,21.0,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,1.0
1095,3786-MCAVDN-WCA,Zone 5,"50,000-249,999",Female,35.0,35-49,July,19.0,College degree,Managerial and Professional,No,5.0,2 to 5,No,49.0,3.8918202981106265,$25 - $49,15.9,2.0256600000000002,0.7058955733821118,5.76534,1.7518641285647996,Yes,Highly satisfied,Unmarried,,,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Own,Condominium/Townhouse,5.0,4 to 7,2.0,Lease,Domestic,27.3,Standard,Yes,No,Car,Single occupancy,20.0,Yes,No,No,No,No,Yes,No,Yes,No,No,,Extremely liberal,No,Yes,Yes,Discover,Gold,Airline miles,No,5.0,2 to 5,Mastercard,Platinum,Airline miles,No,2.0,2 to 5,10.0,177.66,5.0,133.84,Yes,Energy bar,8.0,Yes,2.45,0.8960880245566357,19.45,2.9678470700644555,Yes,20.25,3.0081547935525483,157.45,5.059107947547034,Yes,32.0,3.4657359027997265,232.7,5.449750070308246,Yes,34.5,3.5409593240373143,220.0,5.393627546352362,No,0.0,,0.0,,No,No,No,None,Yes,Yes,Yes,Yes,No,Yes,26.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,1.0
1096,6659-PCCIGW-S64,Zone 2,"> 250,000",Male,22.0,18-24,September,15.0,Some college,"Precision Production, Craft, Repair",No,1.0,Less than 2,No,20.0,2.995732273553991,Under $25,3.1,0.23374,-1.453545892477126,0.38626,-0.9512445611376837,No,Highly dissatisfied,Unmarried,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,2.0,Less than 3,4.0,Lease,Import,8.5,Economy,No,Yes,Car,Single occupancy,30.0,Yes,No,Yes,No,No,No,No,No,No,No,,Slightly liberal,Yes,No,Yes,American Express,None,None,No,4.0,2 to 5,Discover,Other,Airline miles,No,5.0,2 to 5,10.0,355.08,5.0,133.75,Yes,Energy bar,36.0,No,9.3,2.2300144001592104,310.8,5.739149618493492,Yes,14.25,2.6567569067146595,519.95,6.253732653106242,Yes,26.75,3.2865344733420154,871.55,6.770273235660874,No,0.0,,0.0,,No,0.0,,0.0,,Yes,No,No,DSL,Yes,Yes,Yes,No,No,Yes,31.0,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,1.0
1097,2084-WBCKVO-E7E,Zone 4,"< 2,500",Female,69.0,>65,October,14.0,High school degree,Service,No,25.0,More than 15,No,72.0,4.276666119016055,$50 - $74,21.099999999999998,2.780136,1.0224998473692688,12.411864,2.5186527893878505,No,Neutral,Unmarried,,,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,Own,Single-family,43.0,More than 25,3.0,Own,Domestic,27.0,Standard,No,No,Car,Single occupancy,36.0,Yes,No,No,No,No,Yes,No,Yes,No,No,,Moderate,No,No,No,Visa,Other,Cash back,No,23.0,More than 15,Mastercard,Other,Airline miles,No,10.0,6 to 10,9.0,230.88,5.0,129.81,Yes,Oatmeal,41.0,No,16.05,2.775708849576025,674.25,6.513600962019839,No,0.0,,0.0,,Yes,31.15,3.4388142452334622,1236.5,7.120040086961471,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,Dial-up,No,No,No,Yes,No,Yes,24.0,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,1.0
1098,3644-HIVVTG-4X9,Zone 3,"> 250,000",Male,34.0,25-34,November,18.0,College degree,Agricultural and Natural Resources,No,7.0,6 to 10,No,29.0,3.367295829986474,$25 - $49,9.3,1.359288,0.3069610332468245,1.337712,0.2909606919003834,No,Somewhat satisfied,Unmarried,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Single-family,14.0,8 to 15,7.0,Own,Domestic,10.4,Economy,No,No,Car,Single occupancy,26.0,Yes,No,No,Yes,No,Yes,No,Yes,No,No,Convenience,Moderate,Yes,No,Yes,American Express,None,Other,No,13.0,11 to 15,Visa,Gold,None,No,13.0,11 to 15,8.0,283.17,2.0,124.84,Yes,Oatmeal,32.0,No,10.95,2.3933394562625097,391.95,5.971134280634731,No,0.0,,0.0,,Yes,33.6,3.5145260669691587,1116.8,7.018222732008108,Yes,20.75,3.0325462466767075,585.0,6.371611847231857,Yes,25.35,3.232778730037192,772.15,6.64917883166901,Yes,No,Yes,Other,Yes,Yes,Yes,No,Yes,Yes,17.0,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,0.0
1099,0856-WIQVNW-8X9,Zone 2,"> 250,000",Male,47.0,35-49,April,14.0,High school degree,"Operation, Fabrication, General Labor",No,16.0,More than 15,No,74.0,4.30406509320417,$50 - $74,13.4,4.601024000000001,1.5262788874170625,5.314976,1.670528496261609,No,Highly dissatisfied,Married,13.0,High school degree,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Condominium/Townhouse,19.0,16 to 25,1.0,Own,Import,43.1,Luxury,No,No,Other public transit,Public transportation,31.0,No,No,No,No,No,Yes,No,No,No,No,,Slightly conservative,Yes,No,No,Mastercard,Gold,Airline miles,No,20.0,More than 15,Discover,Platinum,None,No,9.0,6 to 10,10.0,344.29,1.0,29.67,No,Oatmeal,35.0,No,9.7,2.272125885509337,349.25,5.855787998137071,Yes,29.75,3.392829131991639,948.4,6.854776354191251,No,0.0,,0.0,,Yes,38.25,3.644143560272545,1245.0,7.126890808898808,Yes,29.05,3.3690184832979204,929.35,6.834485417054362,Yes,Yes,Yes,Dial-up,Yes,Yes,Yes,Yes,No,Yes,21.0,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,1.0
1100,3281-LEIHNN-WXT,Zone 1,"> 250,000",Female,77.0,>65,September,14.0,High school degree,Sales and Office,Yes,13.0,11 to 15,Yes,10.0,2.302585092994046,Under $25,15.7,0.20253,-1.5968672552602483,1.36747,0.31296231723058243,No,Highly satisfied,Unmarried,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,37.0,More than 25,1.0,Lease,Domestic,5.5,Economy,No,No,Other public transit,Public transportation,19.0,No,No,No,No,No,Yes,No,Yes,No,Yes,,Conservative,Yes,No,Yes,Visa,None,None,No,37.0,More than 15,Mastercard,Other,Airline miles,No,25.0,More than 15,12.0,289.02,3.0,37.82,No,Oatmeal,68.0,No,21.0,3.044522437723423,1497.95,7.311852785682996,No,0.0,,0.0,,Yes,28.55,3.351656936102019,1805.15,7.498398969807235,Yes,15.0,2.70805020110221,965.0,6.872128101338986,Yes,25.6,3.242592351485517,1773.75,7.480851228474252,Yes,Yes,No,DSL,No,No,No,No,Yes,Yes,22.0,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,0.0
1101,1189-ZTXTHP-D6Z,Zone 1,"> 250,000",Male,75.0,>65,September,23.0,Post-undergraduate degree,Managerial and Professional,No,14.0,11 to 15,No,68.0,4.219507705176107,$50 - $74,11.899999999999999,3.1396959999999994,1.1441259799466352,4.952304,1.599852922835688,No,Neutral,Unmarried,,,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Own,Single-family,6.0,4 to 7,1.0,Own,Domestic,43.800000000000004,Luxury,No,No,Train/Subway,Public transportation,21.0,No,No,No,Yes,Yes,No,No,No,No,No,Other,Slightly liberal,No,No,Yes,Discover,Other,Other,No,14.0,11 to 15,Visa,None,None,No,10.0,6 to 10,14.0,420.79,7.0,200.74,Yes,Oatmeal,26.0,No,7.5,2.0149030205422647,184.95,5.220085518278463,Yes,23.5,3.1570004211501135,587.5,6.375876246018314,No,0.0,,0.0,,Yes,21.25,3.056356895370426,430.0,6.063785208687608,Yes,36.25,3.590439381300684,854.8,6.750867523444993,Yes,Yes,No,Dial-up,Yes,Yes,Yes,Yes,Yes,Yes,23.0,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,1.0
1102,4718-PRPJMN-G18,Zone 2,"50,000-249,999",Female,52.0,50-64,July,13.0,High school degree,Sales and Office,No,14.0,11 to 15,No,33.0,3.4965075614664802,$25 - $49,18.3,2.5001459999999995,0.9163491301689413,3.538854,1.2638029459206397,No,Highly satisfied,Married,16.0,Some college,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,23.0,16 to 25,3.0,Own,Import,15.8,Economy,No,No,Car,Single occupancy,24.0,Yes,No,No,No,No,No,No,Yes,No,No,Convenience,Moderate,No,No,No,Mastercard,None,Airline miles,No,34.0,More than 15,Visa,Gold,Other,No,25.0,More than 15,10.0,341.52,4.0,107.35000000000001,No,Oatmeal,65.0,No,30.15,3.4061849231731944,2020.5,7.611100284518528,No,0.0,,0.0,,Yes,33.55,3.5130368634176907,2079.7,7.639978931523875,Yes,21.0,3.044522437723423,1510.0,7.31986492980897,No,0.0,,0.0,,No,No,No,None,No,Yes,No,Yes,No,Yes,18.0,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No,1.0
